mile,elevation_ft,lat,lon
8.350594760327786,7206.36834084,39.2075632,-120.3426771
8.361184982516669,7202.913616319999,39.2076712,-120.3428247
8.380600643965627,7196.335532120001,39.2074488,-120.3428917
8.407771493843853,7185.89918008,39.2070893,-120.3426423
8.422611146180556,7176.401148280001,39.2068939,-120.3427442
8.46037809481568,7162.788943119999,39.2071558,-120.3433611
8.521378455231021,7158.349966599999,39.2080516,-120.3433262
8.53800939797286,7161.581593999999,39.2082719,-120.3433692
8.575138709579742,7153.832249919999,39.208222,-120.3440719
8.593641676232735,7149.12096368,39.2082656,-120.3444125
8.627213476153825,7142.1754254,39.2087042,-120.3447398
8.638038931280397,7137.20167196,39.2085919,-120.34478
8.651606279753484,7137.92017592,39.2083945,-120.3447827
8.661798118594595,7133.78303668,39.2084319,-120.3449356
8.676207116861837,7131.2502282,39.2086397,-120.3449275
8.691902230513687,7122.408364399999,39.2087457,-120.3451475
8.704618690290804,7122.93657964,39.208567,-120.3450885
8.7334748662417,7117.76925664,39.2081929,-120.3453701
8.751816405740495,7115.34143504,39.2079373,-120.3452413
8.783395283478582,7111.18461076,39.2077024,-120.3447183
8.789295635640414,7107.07371824,39.2076401,-120.3446968
8.81572258760901,7098.06125076,39.2076317,-120.3452118
8.831406846030653,7090.1741114,39.2076504,-120.3455122
8.885471780221021,7068.70757528,39.2083404,-120.3460862
8.920923471507352,7055.63014704,39.2088476,-120.3462901
8.965316900086147,7054.04878216,39.2093526,-120.3468185
8.993382497179947,7043.924109919999,39.2095438,-120.347304
9.014200181565187,7039.6163670000005,39.2098202,-120.3474649
9.028049581057445,7029.6754218,39.2097495,-120.347709
9.044939619895372,7015.4693846,39.2097184,-120.3480335
9.078893113724357,6996.870302640001,39.210107,-120.3484063
9.14115521718503,6975.44641744,39.2109632,-120.3488838
9.173853547438387,6976.32568256,39.2114495,-120.3489374
9.192366239898412,6970.931981599999,39.211728,-120.3489428
9.208148523415002,6961.38801804,39.2119525,-120.3489642
9.228063011550317,6957.30337224,39.2122206,-120.3488006
9.246157311002356,6962.27712568,39.2124014,-120.3485995
9.260252019181783,6969.6360497999995,39.2125655,-120.3484385
9.275654396581343,6964.606522079999,39.2127484,-120.3486156
9.294138135822038,6946.60127216,39.2129458,-120.3488596
9.324184774488268,6940.19379164,39.2133968,-120.3488114
9.341640553845748,6934.08486756,39.2136462,-120.3488006
9.370706999022268,6927.644578639999,39.214041,-120.3486826
9.453143161600332,6924.46872552,39.2152277,-120.3482964
9.526241701509415,6916.63736044,39.2161399,-120.3475024
9.562701768816773,6917.49694052,39.2166761,-120.3474273
9.591673858105665,6910.331585959999,39.2170958,-120.3474354
9.642133236594706,6915.02974884,39.2178273,-120.3476714
9.664717915993915,6922.283686079999,39.2179894,-120.347886
9.685867460875313,6926.017282000001,39.2180871,-120.3482669
